date,time,latitude,longitude,altitude,qx,qy,qz,qw,image,class
9/13/2024,13:48:06,28.60144371579537,-81.19424668,1.0667681032791734,0.5865292172818375,0.2891083619428261,-0.689293696,0.311888025,1726235286227.jpg,
9/13/2024,13:48:07,28.60151862969901,-81.19424986,0.957756894,0.5853334496564734,0.2967952703566452,-0.68374713,0.3190408332388953,1726235287233.jpg,
9/13/2024,13:48:08,28.601591211807044,-81.19425586,0.8701390707865357,0.5804320485960317,0.3034157446824051,-0.680129217,0.329335475,1726235288265.jpg,
9/13/2024,13:48:09,28.601663159710323,-81.19426365,0.8703190162777901,0.5733359654692272,0.3137114180541862,-0.678246674,0.3359351556489589,1726235289263.jpg,
9/13/2024,13:48:10,28.60173487473136,-81.19427586,0.9775592582300304,0.5775435545985402,0.3186347645170602,-0.668972896,0.342622916,1726235290260.jpg,
9/13/2024,13:48:11,28.601805577085283,-81.19428693,1.0515959160402415,0.5745760120445144,0.3302493927399667,-0.662698781,0.3487521281986251,1726235291251.jpg,
9/13/2024,13:48:12,28.60187587674746,-81.19430011,1.293661712668836,0.5711327905553448,0.3352703742836688,-0.65871105,0.3570727790948983,1726235292274.jpg,
9/13/2024,13:48:13,28.60194616901356,-81.19431506,1.2107640942558646,0.5653606614910066,0.3423784690163992,-0.655519243,0.3652927832566323,1726235293271.jpg,
9/13/2024,13:48:14,28.60201655145869,-81.19433188,1.3674480766057968,0.5633497132143902,0.3494351800553856,-0.64672871,0.3771924571816513,1726235294292.jpg,
9/13/2024,13:48:15,28.60209049414153,-81.19435209,1.512958730570972,0.5593707381308691,0.3597919641338328,-0.637635585,0.3886836658281858,1726235295289.jpg,
9/13/2024,13:48:16,28.602165539494504,-81.19437752,1.8079953314736483,0.5540036139866481,0.3704155105094311,-0.632912186,0.3940742969315855,1726235296304.jpg,
9/13/2024,13:48:17,28.60224418911972,-81.19440645,2.138566190376878,0.5506482599018754,0.3745922631446283,-0.628217142,0.4022565201138149,1726235297330.jpg,
9/13/2024,13:48:18,28.60232459226108,-81.19443701,2.248367561027408,0.5427832764454212,0.3831717639906385,-0.621960633,0.414404003,1726235298323.jpg,
9/13/2024,13:48:19,28.60240546991175,-81.19447133,2.414495889097452,0.5380141736474573,0.3888274562833471,-0.616654817,0.4231910710369917,1726235299340.jpg,
9/13/2024,13:48:20,28.60248390219803,-81.19450799,2.541594750247896,0.5322552784390193,0.397674563,-0.610467604,0.4311479661376948,1726235300342.jpg,
9/13/2024,13:48:21,28.60256053624032,-81.19454623,2.628922937437892,0.5238883590865827,0.4038845331213411,-0.605340022,0.442698344,1726235301333.jpg,
9/13/2024,13:48:22,28.60263685045321,-81.19458703,2.668039496988058,0.5166255464247668,0.4134716242487019,-0.597897331,0.4523915209092824,1726235302350.jpg,
9/13/2024,13:48:23,28.602712334430347,-81.1946308,2.685842675156892,0.5086005380804376,0.4247473627803478,-0.588401183,0.4633564783171881,1726235303374.jpg,
9/13/2024,13:48:24,28.60278554,-81.19467893,2.818304410204292,0.4985245717838398,0.4362521119129735,-0.580899157,0.4729836379550625,1726235304381.jpg,
